Reference Number,Supplier Name,Value,Purchase Order Date,Description of Goods or Services,Local Authority Department
PO00048886,Q ASSOCIATES LTD,"5,998.71",18/01/2017,"Please supply Annual Hardware Support for 3 x HP ProLiant DL380 G7 Server @ 3,924.00, 1 x HP ProLiant DL360 G7 Server @ 924.00 and 1 x HP ProLiant DL380p G8 Server @ 1,150.71 as per quote QASQ3923 (Housing V5 windows servers and Kirona DRS windows server)

RP04705",Housing Services HRA
PO00048887,Q ASSOCIATES LTD,"9,554.66",18/01/2017,"Please supply Annual Hardware support for Housing V5 - 1 x Sun SPARC Enterprise M4000 Server @ 6,232.00 + Sun StorageTek SL24 Tape Autoloader @ 601.27 + Sun StorageTek 2530 M2 Array @ 2,055.14 + CRU Replacement Service for StorageTek SL24 Tape Autoloader @ 218.75 + CRU Replacement Service for StorageTek 2530 M2 Array @ 218.75 + CRU Replacement Service for SPARC Enterprise M4000 Server @ 218.75 as per quote QASQ3955

RP04706",Housing Services HRA
PO00048888,BUILDING DESIGN PARTNERSHIP LTD,"134,030.00",18/01/2017,"contract code ecm_43372 Contract Award for the Appointment of Consultants, Sutcliffe Park

Dres Ref: 11154
BDP for Project Management Consultancy Services for the Development of Sutcliffe park, Eltham Road, SE9 5LW. 



Req date 11.1.17",Other General Fund
PO00048891,TRAVEL & TRANSPORT PLANNING CONSULTING LTD,"12,000.00",18/01/2017,"DRES Ref: 11138

Transport Parking and Road Surveys to sites for future redevelopment within the Borough.


Req date 12.1.17",Capital Housing Revenue Acc
PO00048894,P & R INSTALLATION CO LTD,"8,040.00",18/01/2017,"Gas Central Heating Systems for 1b, 1c, 1d The Oaks (Hidden Homes)

Req dated 18.1.17

Additional 810.00 to install hot and cold supplies from boiler to kitchen sink and bathroom.

Req dated 19.1.17",Capital Housing Revenue Acc
PO00048896,ENG DESIGN LIMITED,"25,420.00",18/01/2017,"DRES Ref: 11139

M&E and Sustainability Surveys to sites for future redevelopment within the Borough.


Req date 12.1.17",Capital Housing Revenue Acc
PO00048898,SITECH SURVEYING SERVICES,"11,680.00",18/01/2017,"DRES Ref: 11143

Topographic Surveys to sites for future redevelopment within the Borough. 


Req date 12.1.17",Capital Housing Revenue Acc
PO00048899,QUAGGY DEVELOPMENT TRUST GWCC,"68,400.02",18/01/2017,"Contract code: ecm_36765. Year 2 10% Total Performance Pay Amount 2016

Req dated 9.1.17",Childrens Services
PO00048900,QUAGGY DEVELOPMENT TRUST GWCC,"219,857.85",18/01/2017,"Contract code: ecm_36765. Year 3 Quarter 2 Jan-Mar 2017

Req dated 6.1.17",Childrens Services
PO00048901,QUAGGY DEVELOPMENT TRUST GWCC,"219,857.85",18/01/2017,"Contract code: ecm_36765. Year 3 Quarter 3 Apr-June 2017

Req dated 6.1.17",Childrens Services
PO00048902,QUAGGY DEVELOPMENT TRUST GWCC,"219,857.85",18/01/2017,"Contract code: ecm_36765. Year 3 Quarter 4 Jul-Sept 2017

Req dated 6.1.17",Childrens Services
PO00048903,QUAGGY DEVELOPMENT TRUST GWCC,"97,714.60",18/01/2017,"Contract code: ecm_36765. Year 3 10% Total Performance Pay Amount 2017

Req dated 6.1.17",Childrens Services
PO00048908,CAREERVISION LTD,"12,550.82",19/01/2017,"contract code ecm_38150 Youth Offending Service Management Information System


1. Annual Support Core & IYSS Youth Justice Module - 5,000
2. Annual End user support per concurrent licence - (15) - 858.60
3. Annual Support for replicant database - 500
4. Annual Hosting for CORE & IYSS YOY - 3,892.22
5. Citrix License annual fee - 700
6. Management and support for YJB Connectivity annual fee - 1,600


Invoice No 0000060280


Req date 16.12.16",Childrens Services
PO00048909,CAPITA  BUSINESS SERVICES LTD,"133,802.99",29/03/2017,"contract code ecm_43381 Database Support & Maintenance for SIMS
Contract No 047754

SIMS Annual Entitlement for the period 1st April 2017 to 31st March 2018 

NOTE: Please pay this from the 2017/18 budget

Req date 5.1.17

email from T Weymandated 17.3.17 confirming increase of 20",Childrens Services
PO00048910,STANDAGE & CO LTD,"52,574.00",19/01/2017,"contract code ecm_38300 MAPS refurbishment

To facilitate an overspend of 10% of the contract value due to additional works some addresses namely, 15 A-B Liskeard Gardens, 15 A-B Bennet Park, 42 A-B Hardy Road, 128 A-B Westcombe Hill, 28 Guildford Grove, 31 A-B Vanbrugh Park. Fall within conservation area and planning required that windows that were replaced with Timber Double Glazed Windows.
Original contract sum 525,736, plus 10% , new contract sum 578,310.


Confirmation from David Mitchell works were carried out during contract live period.


Req date 19.1.17",Capital Housing Revenue Acc
PO00048926,SUTCLIFFE PLAY LTD,"6,465.29",19/01/2017,"To install playground equipment at Eltham Park South and Queenscroft Park as per your quotation number 6401235.

Req dated 17.1.17",Comm Safety and Environment
PO00048927,ERITH CONTRACTORS LTD,"7,340.00",19/01/2017,"Coldbath Estate, Meeting Room, SE13 

Further to PO00039637

report attached auth by J.O`Malley 


Req date 17.1.17",Capital Housing Revenue Acc
PO00048946,ABACUS PLAYGROUNDS LTD,"8,731.50",20/01/2017,"Carry out repairs to safety services at following playgrounds -

Eltham Park South (quote 35792) - 1727.00
Southwood Park (quote 35794) - 1721.00
Avery Hill Park (quote 35793) - 1810.00
Bostall Gardens (quote 35787) - 3473.50

Req dated 18.1.17",Comm Safety and Environment
PO00048961,FACULTATIEVE TECHNOLOGIES LTD,"80,000.00",23/01/2017,"Contract code: ecm_42352. Annual order to be raised and value to be drawn down against finance code in relation to Cremator Service agreement dated May 2016.
FT is our sole provider of servicing, maintenance and repairs to three Ft cremators and ancilary equipment.

Req dated 5.12.16",Eltham Crematorium Revenue
PO00048962,KELLY DAVIES T/A VI-ABILITY,"17,850.00",23/01/2017,"contract code ecm_42675

DRES Ref: 10031

The delivery of Employability Skills Qualification programme between 1st August 2016 and 31st July 2017 soecified in the Mini-competition and Order form with a minimum of 30 learners 


Req date 23.8.16",Regeneration Enterprise and Sk
PO00048984,ARTIC BUILDING SERVICES LTD,"6,327.23",24/01/2017,"DRES Ref: 11190

To provide heating in the food tech classroom at St Mary Magdalene Temporary Secondary School, Old Dover Road.


Req date 16.1.17",Modernisation
PO00048989,POLLOCK LIFTS,"8,943.00",30/03/2017,"Lansdowne Mews Charlton - To supply, fit and commission a through floor lift as per your quote ref BH 31737-16 omitting the extended warranty. DHIT495

Req dated 18.1.17",Capital Housing Revenue Acc
PO00048989,POLLOCK LIFTS,418.00,30/03/2017,"Extra on PO00048989 for extra works of 3418 on quote ref: BH 31737-16B
Total Cost 9,361.00

Excluding extended warranty A4 Req date 24.3.17. Requisitioned by Amanda Evans 020 8921 2824. auth by P.Gray / C.Woodham",Capital Housing Revenue Acc
PO00048990,POLLOCK LIFTS,"7,765.00",24/01/2017,"Alwold Crescent Lee London  - Supply, installation and commissioning of a through floor lift as per your quote ref: BH32592-16 please omit extended warranty. DHIT496

Req dated 19.1.17",Capital Housing Revenue Acc
PO00049003,DAVID PHILLIPS FURNITURE LTD,248.00,24/01/2017,"Coopers Court, Herbert Road

Single divan bed base",Housing Services HRA
PO00049003,DAVID PHILLIPS FURNITURE LTD,319.90,24/01/2017,Single Mattress,Housing Services HRA
PO00049003,DAVID PHILLIPS FURNITURE LTD,"1,617.90",24/01/2017,Fridge/freezer combi,Housing Services HRA
PO00049003,DAVID PHILLIPS FURNITURE LTD,"1,350.00",24/01/2017,"Electric cooker, 4 ring single cavity",Housing Services HRA
PO00049003,DAVID PHILLIPS FURNITURE LTD,890.00,24/01/2017,2 seater dining table set (table and 2 chairs),Housing Services HRA
PO00049003,DAVID PHILLIPS FURNITURE LTD,494.20,24/01/2017,3 Drawer Chest,Housing Services HRA
PO00049003,DAVID PHILLIPS FURNITURE LTD,"1,690.00",24/01/2017,2 Seater Sofa,Housing Services HRA
PO00049006,SYSTRA LIMITED,"9,300.00",24/01/2017,"DRES Ref: 11186. Creation of cycle training level 1 and 2 / Greenways enivronments through design of various suitable schemes, including near schools to assist cycle training programme as per your quote ref number: ST17358-P-SC-001.

Req dated 17.1.17",Transportation Schemes
PO00049010,HAGS- SMP LIMITED,"21,239.02",24/01/2017,"To carry out refurbishment works to Sunbury Street Playground

Quote Ref M18115 rev1

Req date 11.1.17",Comm Safety and Environment
PO00049011,SILK AND MACKMAN SERVICES LIMITED,"69,265.90",24/01/2017,"contract code ecm_43349 Corvette Square Door Entry System & New Bin Store Area 2655

Package 2655 Corvette Square Door Entry System and New Central Bin Store Area, to Silk Area, to Silk and Mackman Services Ltd who have submitted the lowest qualifying tender and demonstrated value for money.


Req date 10.1.17",Capital Housing Revenue Acc
PO00049041,TRANSPORT FOR LONDON,"7,478.25",26/01/2017,"DRES Ref: 11234. recalibration of speed camera, 2 lane piezo and induction loop recut with secondary check marks.

Req dated 20.1.17",Transportation Schemes
PO00049045,DEPAUL UK,"2,137,800.00",26/01/2017,"contract code ecm_36771 Accomodation Based Support Contract For Young people at Risk 
Contract id 052028

2 year extension for contract for an accomodation based service for young people at risk.
From 1st February 2017 until 31st January 2019


Req dated 10.1.17",Housing Services
PO00049057,T BROWN GROUP LIMITED,"8,255.00",26/01/2017,"Woodland Grove, Greenwich London SE10 - Supply and fit UPVC windows and infill panels to lounge, kitchen and bathroom as per your quotation #TB0022 to match existing windows in this block. Price is inclusive of scaffolding hire, window trims and clearance of existing windows and builders rubbish from site. Site to be left in clear and clean condition on completion of works.

Req dated 23.1.17",Capital Housing Revenue Acc
PO00049058,INTEN LTD,"5,974.75",26/01/2017,"Elmdene Road, SE18

Engineer attended site. The engineer carried out the CCTV survey as instructed and following the report the following works are recommended:

Manhole 1 to Line A- extensive HPWJ to remove encrustation/scale | Manhole 1 to Line B-excavation at 2.36 metres by 1.4 metres deep | Manhole 1 to Line C-structural patch repair required 150mm | Manhole 1 to Manhole 2 - excavate and replace entitre length measuring 6.3 metres | Inten will attend site with a two man team for seven days to carry out the works detailed above. These works will be carried out in accordance with Health and Safety rules and regulations. A set of RAMS will be provided upon acceptance of this quote. Please note that this will take approximately 2/3 days to mobilise. The waste generated will be removed from site and will be disposed of in the correct manner. The site will be left clean and tidy. (W/O1025882/2)

Quote No Q00011942


Req date 26.1.17",Housing Services HRA
PO00049060,VOLUNTEERS CENTRE GREENWICH,"62,936.00",27/01/2017,"DRES Ref: 11213. To commission Volunteers Centre Greenwich to deliver the Volunteer work and learning ambassadors programme between January 2017 to July 2018.

Req dated 19.1.17",Regeneration Enterprise and Sk
PO00049061,HILARY KEENLYSIDE T/A BONNAR KEENLYSIDE,"34,100.00",27/01/2017,"Project development of the Heritage & Cultural Quarter on The Royal Arsenal

Req dated 24.1.17",Chief Executives
PO00049062,PURELAKE NEW HOMES LTD,"26,450.00",27/01/2017,"contract id 053138

DRES Ref: 11189

The fees due to Purelake New Homes Ltd exceeded the original contract value due to extra works they were requested to do to undertake, which included the supplying of security services to the completed building until tenants could move in. The increase is to pay the retention due at the end of defects, according to the terms of the contract the amount requested is less than 10% of the original purchase order. PO00028292 for 2,378,140-


Req date 16.1.17",Capital Housing Revenue Acc
PO00049063,GREENWICH LEISURE LIMITED,"12,975.00",27/01/2017,"Greenwich One Card Installation at the Nathan Way Reuse and Recycling Centre

",Comm Safety and Environment
PO00049065,SELCHP,"504,166.47",27/01/2017,"Selchp contract ID ecm 36809 until 2024
Waste Disposal for January 2017
Invoice no W08619",Comm Safety and Environment
PO00049066,PRACTICUS LIMITED,"15,950.00",27/01/2017,"Agency cover for the role of Personalised Commissioning Officer Shantal Thomas. The contract is for 8 months. An initial PO00046025 was raised for 14,500 in August 2016, this is a request for a second PO to be created for the remainder of the contract amount. 

3 quotes provided by end user.


Req date 22.12.16",Childrens Services
PO00049099,MASTERDOR LIMITED,"9,000.00",31/01/2017,"Additional 10% relating to PO00047049 for adhoc replacement composite fire doors boroughwide.

Req dated 25.1.17",Capital Housing Revenue Acc
PO00049117,O2 (UK) LTD,"8,550.00",01/02/2017,"ECM_36750 PLEASE SUPPLY 50 BLACKBERRY LEAP HANDSETS @ 171.00 PER DEVICE (NON-PORTFOLIO)

RP04810",Chief Executives
PO00049118,O2 (UK) LTD,"8,550.00",01/02/2017,"ECM_36750 PLEASE SUPPLY 50 BLACKBERRY LEAP HANDSETS @ 171.00 PER DEVICE (NON-PORTFOLIO)

RP04811",Chief Executives
PO00049122,CITY OF LONDON CORPORATION,"8,040.69",01/02/2017,"Contract ID ecm 43323Hazardous waste collection for period 1st October 2016  to 31 December 2016",Comm Safety and Environment
PO00049154,EDEN SPRINGS (UK) LTD,"5,000.00",02/02/2017,"refreshments  for coffee machine provided for rent paying businesses on the 10th and 11th Floors, Mitre Passage

req date 24.1.17",Chief Executives
PO00049157,SCHOOL HEALTH EDUCATION UNIT LIMITED,"24,000.00",02/02/2017,"planning, delivery and analysis of the Greenwich Health Related Behaviour Survey 2016/17

req date 29.11.16",Health and Adult Services
PO00049158,ERITH CONTRACTORS LTD,"23,400.00",02/02/2017,"Woolwich Common Community Centre - removal of AIB panels adjacent to duct work, contaminated ducting, contaminated ceiling tiles, MMMF to all pipework, env clean

rp2040",Comm Safety and Environment
PO00049160,PROJECT CENTRE LIMITED,"200,000.00",02/02/2017,"Contract code: ecm_36745. DRES Ref:11279. To increase the Project Centre contract to 1.95m from the original contract value of 1.60m. This purchase order is in relation to PO00024379 for 1.6m and PO00044770 raised for 150k thus this PO being raised for 200k to reach the final contract value of 1.95m

Req dated 27.1.17",Regeneration Enterprise Skills
PO00049161,ME LEARNING LTD,"9,250.00",02/02/2017,"Contract code: ecm_43427. Annual renewal of Me Learning contract 01.03.2016 - 28.02.2017

Req dated 16.1.17",Childrens Services
PO00049161,ME LEARNING LTD,"9,250.00",02/02/2017,"Contract code: ecm_43427. Annual renewal of Me Learning contract 01.03.2016 - 28.02.2017

Req dated 16.1.17",Health and Adult Services
PO00049162,IMOSPHERE LIMITED,"29,852.49",02/02/2017,"contract code ecm_36644 - annual renewal of RAS programme support and maintenance

1.4.17-31.3.18

req date 27.1.17",Health and Adult Services
PO00049163,APPLEYARD & TREW LLP,"8,853.00",02/02/2017,"DRES Ref: 10594 - additional work to be provided for project management of Thames Path Missing Link scheme following delays and additional requirements to initial activities. as per quote

req date 8.11.16",Transportation Schemes
PO00049164,CIVICA UK LIMITED,"11,195.05",02/02/2017,"Contract code: ecm_38747. RBG new server facilitation for R76 Launcher Testing (specs and pricing as per quote 3671 dated 18/01/2017) RBG297

**Amended price from 12,167.65 as per email from P.Miller dated 1.3.2017**

RP04718",Chief Executives
PO00049178,HARPER TACKLEY LTD,"9,900.00",02/02/2017,"client representative services in relation to the feasibility study for the shell and core development of the cultural quarter Woolwich Arsenal

invoice RBG 0074-16-17

req date 27.1.17",Chief Executives
PO00049180,CHRISTOPHER POOLE,"8,493.60",03/02/2017,"Advocates Fees - as per invoice number INVCP363

Req dated 31.1.17",Chief Executives
PO00049181,NICOLA HALL,"7,274.40",03/02/2017,"Advocates fees

Req dated 31.1.17",Chief Executives
PO00049186,TRANSPORT FOR LONDON,"7,478.28",03/02/2017,"DRES Ref: 11234. recalibration of speed camera, 2 lane piezo and induction loop recut with secondary check marks.

Previously raised on incorrect supplier number PO00049041

Req dated 20.1.17",Transportation Schemes
PO00049187,CMP THAMES LTD,"550,638.00",03/02/2017,"Contract code: ecm_43429. DRES Ref: 11244 - To carry out installation of five piles and mooring pontoons in the River Thames as part of the Woolwich Royal Arsenal pier - Extension and enhancement contract as per Directors agreement.

Req dated 24.1.17",Regeneration Enterprise and Sk
PO00049188,EDENRED (INCENTIVES & MOTIVATION) LTD,"34,543.60",03/02/2017,"Long service award vouchers for event in taking place in June 2017 - this PO is being raised to cover 80 recipients of this years awards 

req date 27.1.17",Chief Executives
PO00049189,VOLUNTEERS CENTRE GREENWICH,"19,709.00",03/02/2017,"DRES Ref: 11251. GLLaB Old Library, Calderwood Street London SE18 6QW- Delivery of a 1 year outreach programme from 1st February 2017 to 31st January 2018. During this time VCG to deliver:

* 10 volunteer work ambassadors recruited onto the programme
* A minimum of 4 outreach sessions a month (48 for the year) at a community venue / community group that engages with residents facing multiple barriers to employment.
* A minimum of 20 residents per month (240 for the year) referred to the ESF funded Unlocking London`s Opportunities in Growth Boroughs programme and supported to attend a registration session at GLLaB.
Warm hand over of these customers where possible to GLLaB staff.

Req dated 24.1.17",Regeneration Enterprise and Sk
PO00049194,TRANSPORT FOR LONDON,"8,871.82",03/02/2017,"DRES Ref: 11267. Relocation of existing southbound bus shelter as per instructions from on site meeting and bus infrastructure quotation of works sent via email 26.1.17.

Req dated 26.1.17",Transportation Schemes
PO00049197,SIGNWARE,"9,005.00",03/02/2017,"Estate signage - Boroughwide as per your quotation number 2501171746

Req dated 25.1.17",Housing Services HRA
PO00049203,POLLOCK LIFTS,"9,985.00",03/02/2017,"Russet Way Lewisham London  - To supply and install a through floor lift  as per your quote ref: BH 30514-16. Please inform the client of the installation date in writing. DHIT499.

Req dated 26.1.17",Capital Housing Revenue Acc
PO00049206,LAND USE CONSULTANTS,"9,104.76",03/02/2017,"Consultancy support to assist with the development and completion of the parks and open spaces strategy as per your ref S05210 dated 25th January 17.

Req dated 26.1.17",Comm Safety and Environment
PO00049211,BROMLEY COLLEGE OF FURTHER & HIGHER EDUCATION,"95,000.00",06/02/2017,"Contract code: ecm_42997. DRES Ref: 11292. The delivery of Catering & Hospitality Skills Programme qualification / non-qualification programme between 1st August 2016 and 31st July 2017 as specified in the mini-competition and order form with a minimum of 488 learners.

Req dated 11.10.16",Regeneration Enterprise and Sk
PO00049212,BROMLEY COLLEGE OF FURTHER & HIGHER EDUCATION,"367,500.00",06/02/2017,"Contract code: ecm_42996. DRES Ref: 11293. The delivery of an Employability Skills Programme qualification / non-qualification programme between 1st August 2016 and 31st July 2017 as specified in the mini competition and order form with a minimum of 480 learners.

Req dated 11.10.16",Regeneration Enterprise and Sk
PO00049220,KPS COMPOSTING SERVICES,"8,110.00",06/02/2017,"12 artic loads of woodchip to be loaded/removed from Holbrook Meadows booked for 20th Feb 2017

req date 27.1.17",Comm Safety and Environment
PO00049226,LANGFORD & CHAMBERLAYNE LTD,"7,895.25",06/02/2017,"DRES Ref: 11191 - Invicta expansion, Deptford Site - 

to supply kitchen equipment to enable the completion/opening of the commercial kitchen as per quotes SQU000147 and email dated 16.1.17

req date 16.1.17",Modernisation
PO00049236,GRAHAM HOLMES ASTRASEAL LIMITED,"90,000.00",07/02/2017,"Schedule of rates contract for UPVC window replacement and repairs.

Req dated 30.1.17",Capital Housing Revenue Acc
PO00049237,LEARNING TREE INTERNATIONAL LTD,"10,000.00",07/02/2017,"program: 724 learning tree training vouchers

req date 24.1.17",Childrens Services
PO00049238,HADLOW COLLEGE,"80,000.00",07/02/2017,"Contract code: ecm_42986 DRES Ref: 11294. The delivery of Equine and Land Based Skills qualification / non-qualification programme between 1st August 2016 and 31st July 2017 as specified in the mini-competition and order form with a minimum of 516 learners.

Req dated 25.1.17",Regeneration Enterprise and Sk
PO00049258,HALAROSE LIMITED,"7,849.19",07/02/2017,"For electoral services data as per invoice number 10179.

Req dated 3.2.17",Chief Executives
PO00049280,HOOPER NAYLOR FRIEND,"8,500.00",08/02/2017,"Contract code: ecm_36659. Quarterly rent in advance 25/3/17 - 23/6/17 as per invoice number 30024.

Req dated 6.2.17",Chief Executives
PO00049291,P & R INSTALLATION CO LTD,"5,884.80",08/02/2017,"Frances Street - 2 x heating systems for hidden homes project

req date 7.2.17",Capital Housing Revenue Acc
PO00049299,CIVICA UK LIMITED,"6,787.05",08/02/2017,"Excess User Charge for the period 01/12/2016 to 30/11/2017 as per email quote 07/02/2017 

RP04722",Chief Executives
PO00049303,TENSID UK LTD,"23,293.50",09/02/2017,"Please see attached quotation for the supply of an Aquila SD302 to be supplied with hoods and frame for fork lifting on and off vehicles.
",Transportation Schemes
PO00049307,J T MACKLEY & CO LIMITED,"9,950.00",09/02/2017,"DRES Ref: 11360. Preliminary works for the Thames Path Missing Link scheme phase 1 at Cable Wharf, including a full topographical survey of the site, clearing away of vegetation to facilitate the survey and drawing up a progamme of works, risk assessments, establishing licenses, necessary paperwork etc as per no J5043.

Req dated 6.2.17",Transportation Schemes
PO00049308,MRH GEOTECHNICAL LIMITED,"9,495.00",09/02/2017,"DRES Ref: 11361. Woolwich Centre - To carry out deep bore surveys in support of Meridian development site at Shepherd Leas as per ref GI 2225/A/SH.

Req dated 3.2.17",Capital Housing Revenue Acc
PO00049336,UNIPART RAIL LIMITED,"5,371.00",10/02/2017,"DRES Ref: 11339. Provide and install 2 x 30 slow down vehicle activated signs in Little Heath as part of the Hillreach Local Safety Scheme.

Req dated 3.2.17",Transportation Schemes
PO00049337,MLM CONSULTING ENGINEERS LTD,"6,490.00",10/02/2017,"DRES Ref: 11343. To carry out deep bore surveys in support of Meridian development site at Sandpit Place Day Centre.

Req dated 24.1.17",Capital Housing Revenue Acc
PO00049350,XCO2 ENERGY LTD,"6,800.00",10/02/2017,"DRES Ref: 11373.For Acoustic Assessment Surveys to sites for future redevelopment within the Borough. Surveys have been requested by planning for Meridian Sites Shepherds Leas and Fred Styles House.

Req dated 7.2.17",Capital Housing Revenue Acc
PO00049351,XCO2 ENERGY LTD,"6,000.00",10/02/2017,"DRES Ref: 11374. For Air Quality Assessment Surveys to sites for future redevelopment within the Borough. Surveys have been requested by planning for Meridian Sites Shepherds Leas and Fred Styles House.

Req dated 7.2.17",Capital Housing Revenue Acc
PO00049352,DSI BILLING SERVICES LIMITED,"13,223.07",10/02/2017,"printing and postage costs forservice charge letters

 req date 16.1.17",Housing Services HRA
PO00049353,I-CONNECT,"9,900.00",10/02/2017,"Annual charge i-Connect for period 1st March 2017 to 28th February 2018 in respect of LGPS Pension schemes administered by R B Greenwich (up to 7500 active members) as per invoice number 17051.

Req dated 7.2.17",Chief Executives
PO00049355,ADVOCACY FOR OLDER PEOPLE,"5,250.00",13/02/2017,"Advocacy for older people to offer independent advocacy support for 10 residents at Aldington House which is closing.  Independent advocacy, as far as possible to support residents to excercise informed choice in decision making about their future home, care and support. this process will be completed before 31st March 2017

req date 30.1.17",Health and Adult Services
PO00049366,COLLIERS INTERNATIONAL BUILDING CONSULTANCY UK LLP,"5,179.00",13/02/2017,"DRES Ref: 11368. External Party Wall review services (legal) as per invoice number 011138917.

Req dated 8.2.17",Other General Fund
PO00049372,ADVOCACY FOR OLDER PEOPLE,"8,333.00",13/02/2017,"Advocacy for older people to offer financial management support amongst vulnerable adults and older people from 1st December 2016 - 31st March 2019 at a maximum of 58,333 (25,000 per annum).
This is to cover 1st December 2016 - 31st March 2017.

Req dated 2.2.17",Health and Adult Services
PO00049384,INFORMATION & DATA NETWORKS SUPPLIES LTD,"6,999.43",13/02/2017,"DRES Ref: 11371. 80U10003UK - Lenovo Miix 510-12ISK , Intel Core i7-6500U (2.50GHz, 4MB), 12.2 1920x1200 12.2 FHD+MT, Windows 10 Pro 64, 8.0GB, 1x256GB SSD PCle, Silver, Intel HD 520, Huawei ME906S, 5.0 MP Camera, 2 Cell Li-Polymer, 1 year Depot x 7 = 5,523.00
5WS0L09151 - 3 YR on-site upgrade from 1-YR Depot x 7 = 315.00
BSSPRD-453 - Microsoft Office 2016 Pro x 7 = 349.93
SPECINST - 3 yr Accidental Damage x 7 = 801.50
DEL1H - Delivery Hardware x 1 = 10

All as per your quotation number 611627

Req dated 7.2.17",Regeneration Enterprise and Sk
PO00049396,ORBIS PROTECT LIMITED,"89,000.00",14/02/2017,"DRES Ref: 11401 - provision of interim security guards and the hire of temporary intruder alarms on the Woolwich Creative District for the period 15.12.16 to 31.5.17. to be paid monthly 

req date 8.2.17",Chief Executives
PO00049397,PELSIS LTD,"9,000.00",14/02/2017,"pest control supplies

req date 13.2.17",Housing Services HRA
PO00049398,OPEN OBJECTS SOFTWARE LTD,"12,000.00",14/02/2017,"contract code ecm_42865 - Early Years provider hub - 30 hours eligibility code checker. DfE ECS compliant 30 hours eligibility checker perpetual licence

two year old funding eligibility checker

DfE ECS compliant online two year old funding eligibility checker

req date 25.1.17",Childrens Services
PO00049399,MILDMAY MISSION HOSPITAL UK,"157,521.00",14/02/2017,"Contract code: ecm_43469. 3 month extension with Mildmay Hospital to continue providing care 30/06/2016 - 30/09/2016.

Req dated 17.1.17",Health and Adult Services
PO00049400,"CHANGE, GROW, LIVE","226,832.00",14/02/2017,"contract code ECM_43383 - Greenwich Prison Cluster, Prison Social Care - provision of social care to the three Greenwich Prisons

req date 6.1.17",Health and Adult Services
PO00049401,BARBOUR LOGIC LTD,"13,775.00",14/02/2017,"Contract code: ecm_36761. DRES Ref: 11357 - Annual subscription for third year of three year contract for use of Barbour Logic`s Response Master software. To cover the period from 1st March 17 - 28th February 18.

Req dated 6.2.17",Regeneration Enterprise and Sk
PO00049402,NTA MONITOR LIMITED,"10,500.00",14/02/2017,"PSN IT Health Check as per proposal 17-4726-PSN-01

RP04723",Chief Executives
PO00049403,OPENVIEW SECURITY SOLUTIONS LTD,"63,470.24",14/02/2017,"Contract Ref: ecm_37938. Year 2 of contract SPS0935 call out maintenance repair works Boroughwide CCTV and associated systems, HRA budget figure plus projected indexation, year 2 commencing on 01/07/2016. Final contract value indicative to quantity of orders raised. 

replaces PO00045873 as incorrect finance code used

req date 1.2.17",Housing Services HRA
PO00049404,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,"5,413.29",14/02/2017,"contract code ecm_36793 - DRES Ref: 11316 - insurance general recharge 22.8.16 - 21.8.17

req date 31.1.17",Chief Executives
PO00049404,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,"5,413.29",14/02/2017,"contract code ecm_36793 - DRES Ref: 11316 - insurance general recharge 22.8.16 - 21.8.17

req date 31.1.17",Chief Executives
PO00049405,777 DEMOLITION AND HAULAGE CO LTD,"104,498.75",14/02/2017,"Contract code: ecm_38892. DRES Ref: 11256 - In addition to PO00043445 PB407 Vincent Road / Plumcroft School annexe - For demolition of existing buildings, Green Lawns and Haven Lodge. Tender agreed final account CON854.

Req dated 27.1.17",Modernisation
PO00049407,VEOLIA ES (UK) LTD,"62,662.08",14/02/2017,"Contract ID ecm 37379

Invoice for TS Green & Organic Waste November 2016  OP/1496253
CPS0756T end Contract 1-1-2024",Comm Safety and Environment
PO00049408,VEOLIA ES (UK) LTD,"86,784.89",14/02/2017,"Contract ID ecm 36773

MRF Recyclates Billing Nov 2016 OP/1495518

CPS0756T end contract 1-1-2024",Comm Safety and Environment
PO00049411,VEOLIA ES (UK) LTD,"83,415.68",14/02/2017,"Contract ID ecm 36773

MRF billing for October 2016 Invoice no OP/1495010
CPS0756T end contract 1-1-2024",Comm Safety and Environment
PO00049414,EGBERT H TAYLOR & COMPANY,"13,010.00",14/02/2017,"Awaiting Contract ID 25 x 1100 litre black non commerical waste spec 25 x 1100 litre duchess Blue Dry Recycling spec 

ESPO Framework 860 Issue 1 Refuse and Recycling Products",Comm Safety and Environment
PO00049428,WEALDEN REHAB LTD,"12,447.50",14/02/2017,"4 x Barella shower trolley standard 180kg SWL as per invoices - saj/2016/19564 6,154.50, saj/2016/19563 3,146.50, saj/2016/19562 3,146.50.

Req dated 13.12.16",Health and Adult Services
PO00049430,DIVA UK LIMITED,"8,777.00",14/02/2017,"DRES Ref: 11400. Woolwich Library (sliding doors) - Replace automatic sliding door at rear for the library at The Woolwich Centre with a PAS 24 secure by design certificated sliding door, infrared presence sensors, No2 concealed mag locks and No2 barrel locks as per your quotation ref RR3253Q3

Req dated 6.2.17",Regeneration Enterprise and Sk
PO00049433,THE UNIVERSITY OF BIRMINGHAM,"7,300.00",14/02/2017,"DRES Ref: 11394. Total leadership programme, delivered by Inlogov for Michelle Rankin as per invoice number 200/0128699.

Req dated 9.2.17",Regeneration Enterprise and Sk
