Reference Number,Supplier Name,Value,Purchase Order Date,Description of Goods or Services,Local Authority Department
PO00029072,LOGICALIS UK LIMITED,9000,04/08/2014,RSA Administration & Managed Service between 1st July 2014 to 31st December 2015,Chief Executives
PO00029098,MILTON KEYNES COUNCIL,9793.28,04/08/2014,ROC System Licensing & Support 5 year Contract ,Chief Executives
PO00029105,THE NEW LODGE RIDING CENTRE,9225,05/08/2014,"Providing horseriding sessions for Greenwich disabled children and young people aged 4-25 - payment for Q2 (July - Sept 2014), Quarter 3 (Oct - Dec 2014) and quarter 4 (Jan 2014 - Mar 2015)
",Childrens Services
PO00029106,LIBERATA UK LTD T/AS TRINITY SERVICES,32760,05/08/2014,"BACS service from 1.9.14 to 31.8.15
",Chief Executives
PO00029109,WDR LIMITED,225,05/08/2014,"Royal Borough of Greenwich Training as per approved Spend & Save Schedule.
",Chief Executives
PO00029109,WDR LIMITED,2013.76,05/08/2014,"Royal Borough of Greenwich Training as per approved Spend & Save Schedule.
",Chief Executives
PO00029109,WDR LIMITED,16100,05/08/2014,"Royal Borough of Greenwich Training as per approved Spend & Save Schedule.
",Chief Executives
PO00029110,SIPSYNERGY LTD,19056.52,05/08/2014,"Internet connection and support for 10th Floor Mitre Passage for 24 months commencing 28.10.14
",Regeneration Enterprise and Sk
PO00029125,VOLUNTEERS CENTRE GREENWICH,28332,05/08/2014,"2nd installment for Tall Ships volunteer programme.
",Chief Executives
PO00029129,FAMILY ACTION CENTRAL OFFICE,37500,05/08/2014,mental health 2014/15 - contract,Childrens Services
PO00029132,PETER BRETT ASSOCIATES LLP,5950,05/08/2014,"transport assessment to support Wickham Lane refurbishment project
", Capital Modernisation
PO00029134,MNM PROPERTY SERVICES LTD,600000,05/08/2014,"Boroughwide Occupied Properties - Provide Multi Trade Disciplines
",Housing Services
PO00029137,TOWER HAMLETS SUMMER EDUCATION LIMITED,45000,05/08/2014,"Greenwich Summer Programme
2nd Instalment -Q3",Childrens Services
PO00029138,SOUTHWARK DIOCESAN WELCARE,41000,05/08/2014,"payment for quarter 3 (oct - Dec 2014) and quarter 4 (jan 2014 - mar 2015)
Family Support Service",Childrens Services
PO00029139,THE CHILDREN`S SOCIETY,7237,05/08/2014,payment for Q1,Childrens Services
PO00029139,THE CHILDREN`S SOCIETY,14250,05/08/2014,"payment for Q1
",Childrens Services
PO00029139,THE CHILDREN`S SOCIETY,9500,05/08/2014,"payment for Q1
",Childrens Services
PO00029140,SOUTH OF ENGLAND FOUNDATION,37500,05/08/2014,"targeted youth provision 2014/15 - payment for quarter 2 (july-sept 2014), quarter 3 (oct-dec 2014) and quarter 4 (jan 2014 - Mar 2015)
",Childrens Services
PO00029141,KELTIC,8.95,05/08/2014,Clothing,Regeneration Enterprise and Sk
PO00029141,KELTIC,808.5,05/08/2014,Clothing,Regeneration Enterprise and Sk
PO00029141,KELTIC,630,05/08/2014,Clothing,Regeneration Enterprise and Sk
PO00029141,KELTIC,99,05/08/2014,Clothing,Regeneration Enterprise and Sk
PO00029141,KELTIC,2398.75,05/08/2014,Clothing,Regeneration Enterprise and Sk
PO00029141,KELTIC,1499,05/08/2014,Clothing,Regeneration Enterprise and Sk
PO00029141,KELTIC,59.25,05/08/2014,Clothing,Regeneration Enterprise and Sk
PO00029142,CABLESHEER ASBESTOS LTD,7504,05/08/2014,"asbestois removal to communal hallways at property in Eltham inc  carpet and floor tile removal
",Comm Safety and Environment
PO00029143,PRICEWATERHOUSECOOPERS LLP,64015,05/08/2014,"support to implementation of the Midland Trent system
",Chief Executives
PO00029144,MUSIC ROOM SOLUTIONS LTD,6719,05/08/2014,Hire of various sound equipment for the main stage at the ``great get together and armed forces day`` event on the 29th of june 2014 ,Chief Executives
PO00029146,ZURICH INSURANCE PLC,915211.59,05/08/2014,"Non vatable element of main insurance contract but inclusive of IPT:
Combined policy hirers liability and Eldene Court.",Corporate Contracts
PO00029148,ACTION SHUTTERS LTD,8340,05/08/2014,Installation of electric roller shutters,Regeneration Enterprise and Sk
PO00029149,ZURICH INSURANCE PLC,36763,05/08/2014,"2014/15 motor policy claims handling charge
",Corporate Contracts
PO00029150,ZURICH INSURANCE,93973.24,05/08/2014,"2014/15 motor policy premium including IPT
",Corporate Contracts
PO00029152,EVOLUTION 5 LIMITED,9500,05/08/2014,"Building Condition and CCTV Drainage Surveys to Support Wickham Lane Refurbishment Project.
", Capital Modernisation
PO00029153,ZURICH INSURANCE PLC,175178.49,05/08/2014,"Vatable element of main insurance contract - 
engineering inspections& claims Handling",Corporate Contracts
PO00029155,FAMILY MATTERS,7875,05/08/2014,"payment for Quarter 2 (July - Sept 2014), Quarter 3 (Oct - Dec 2014) and quarter 4 (Jan 2014 - Mar 2015)
",Childrens Services
PO00029156,CENTRAL ELTHAM YOUTH PROJECT,37500,05/08/2014,Quarterly Grant Payment,Childrens Services
PO00029157,CAPITA IT SERVICES (BSF) LIMITED,10995,05/08/2014,"GLLaB work and Learn - install  a public data network for 6 computers and printer at GLLaB Greenwich
",Regeneration Enterprise and Sk
PO00029158,BRYEN & LANGLEY LIMITED,42504,05/08/2014,"Charlton Park Public Toilets.
Carry out refurbishment works to the Public Toilets at the Charlton Park complex, as per your returned  quotation",Planned Maintenance
PO00029159,CAPITA IT SERVICES (BSF) LIMITED,13630,05/08/2014,"GLLaB Woolwich - install a public data network for 11 computers  and printer at GLLaB Woolwich
",Regeneration Enterprise and Sk
PO00029160,GREENWICH CARERS CENTRE,55000,05/08/2014,"Family Support 2014/15 payment for Quarter 2 (Jul-Sept 2014), quarter 3 (oct-dec 2014) and quarter 4 (jan 2014 - mar 2015)
",Childrens Services
PO00029161,GREENWICH TOY & LEISURE LIBRARY ASSOCIAT,106500,05/08/2014,"Disabled provision 2014/15 payment for quarter 2 (Jul-Sep 2014), quarter 3 (oct-dec 2014) and quarter 4 (jan 2014-mar 2015)

contract id 047755

req dated 15.7.15",Childrens Services
PO00029162,HOUSING FOR WOMEN,75000,05/08/2014,"Payment for quarter 2 (Jul-Sep 2014), quarter 3 (oct-dec 2014) and quarter 4 (jan 2014-mar 2015)",Childrens Services
PO00029163,RBG DESTINATION MANAGEMENT COMPANY CIC,9900,05/08/2014,"Greenwich Peninsula I-Beacon proximity based marketing pilot
",Regeneration Enterprise and Sk
PO00029165,BRYEN & LANGLEY LIMITED,22454,05/08/2014,"Henwick Primary School. Construction of access ramp and onatallation of Entrance door.
",Planned Maintenance
PO00029168,GREENWICH MENCAP,61710,05/08/2014,"Services for children, young people and adults with learning disabilities and their families payment for quarter 2 (Jul-Sep 2014), quarter 3 (oct-dec 2014) and quarter 4 (jan 2014-mar 2015) 
",Childrens Services
PO00029243,TRANS EUROPEAN TECHNOLOGY,16914.07,07/08/2014,"Check Point Essential and Check Point Collaborative Enterprise Support Standard from 17/06/2014 to 17/06/2015 
",Chief Executives
PO00029246,POPULUS LIMITED,5000,07/08/2014,"To convene, conduct and evaluate two focus groups to assess the appropiateness and efficiency of `The Tale of Two Cities` film, as produced by Wayne Campbell Design.",Comm Safety and Environment
PO00029247,FORD MOTOR COMPANY LIMITED,280,07/08/2014,"1 x VED & Registration Transit Connect 220 (Addition)
",Capital Other General Fund
PO00029247,FORD MOTOR COMPANY LIMITED,12586.34,07/08/2014,1 x Ford Transit Connect 220 Base (L1 75PS) with optional dealer fit Roof Bars,Capital Other General Fund
PO00029247,FORD MOTOR COMPANY LIMITED,225,07/08/2014,1 x VED & Registration for Ford Transit 470,Capital Other General Fund
PO00029247,FORD MOTOR COMPANY LIMITED,34231.25,07/08/2014,1 x New Ford Transit 470 Single Chassis Cab (L4 125PS RWD) in line with RBG Specification No. 7,Capital Other General Fund
PO00029249,JOHNSTON SWEEPERS LTD,1100,07/08/2014,5 x 12 Months VED & Registration -,Capital Other General Fund
PO00029249,JOHNSTON SWEEPERS LTD,309695,07/08/2014,"5 x Precinct Sweepers - Specification in line with RBG Tender
",Capital Other General Fund
PO00029250,JOHNSTON SWEEPERS LTD,2115,07/08/2014,12 Months VED & Registration ,Capital Other General Fund
PO00029250,JOHNSTON SWEEPERS LTD,401568,07/08/2014,"3 x Chassis Mounted Sweepers - Specification in line wth RBG Tender

Vehicle Purchase - 133,856.00 VAT at 20% standard rate (Each)",Capital Other General Fund
PO00029254,HADLOW COLLEGE,10000,07/08/2014,Delivery of Industry courses to a minimum of 10 customers referred to Hadlow College by GLLaB as specified in Tender ,Regeneration Enterprise and Sk
PO00029255,SERCO LTD,9360,08/08/2014,"Advisor to the event manager, 7 days. The Tall Ships Event
",Chief Executives
PO00029256,SERCO LTD,9360,08/08/2014,"Mentoring role for control room manager 6 days - the Tall Ships Event
",Chief Executives
PO00029257,SERCO LTD,6620,08/08/2014,"Advice regarding the control room set up at the woolwich centre this includes 1 trainer for 2 days on site, 1 day prep and 1 dayon site to validate 
",Chief Executives
PO00029262,UNIVERSITY OF SOUTHAMPTON,48000,08/08/2014,4 x educational psychology bursary placement. ,Childrens Services
PO00029277,BOTTOMLINE TECHNOLOGIES EUROPE LTD,38000,11/08/2014,"estimated annual cost 2014/15 for cheque printing
",Chief Executives
PO00029278,ZURICH INSURANCE,24032.89,11/08/2014,"adjustment to 2013/14 insurance premium based on higher fleet size - includes IPT
dated 7.8.14",Corporate Contracts
PO00029279,ZURICH INSURANCE PLC,8346.9,11/08/2014,adjustment to 2013/14 insurance claims handling based on higher fleet size,Corporate Contracts
PO00029280,HYDE HOUSING ASSOCIATION LTD,46728,11/08/2014,Provision of accomodation for Adults with learing difficulties -The Village,Adult and Older People
PO00029280,HYDE HOUSING ASSOCIATION LTD,25527,11/08/2014,"Provision of accomodation for Adults with learing difficulties -Royal Hill
",Adult and Older People
PO00029280,HYDE HOUSING ASSOCIATION LTD,16003,11/08/2014,Provision of accomodation for Adults with learing difficulties -169 Lodge Hill,Adult and Older People
PO00029280,HYDE HOUSING ASSOCIATION LTD,16003,11/08/2014,Provision of accomodation for Adults with learing difficulties -167 Lodge Hill,Adult and Older People
PO00029280,HYDE HOUSING ASSOCIATION LTD,28571,11/08/2014,Provision of accomodation for Adults with learing difficulties -Elliscombe Road,Adult and Older People
PO00029280,HYDE HOUSING ASSOCIATION LTD,36818,11/08/2014,Provision of Accomodation for Adults with learning Disabilities - Charlton Lane,Adult and Older People
PO00029281,ZURICH INSURANCE PLC,11050,11/08/2014,"Vatable element of main insurance contract 
claims handling
",Corporate Contracts
PO00029282,ZURICH INSURANCE,164128.49,11/08/2014,"Vatable element of main insurance contract 
engeineering inspections
",Corporate Contracts
PO00029283,ZURICH INSURANCE,915211.59,11/08/2014,"Non vatable element of main insurance contract but inclusive of IPT. 
",Corporate Contracts
PO00029292,RGE SERVICES LIMITED,50000,11/08/2014,"Term Contract for planned cyclical Inspection & Testing, minor works  on fixed electrical installations 1/92011 to  31/8/2014.
",Regeneration Enterprise Skills
PO00029295,MANSE MASTERDOR LTD,500000,11/08/2014,"Boroughwide - Supply and fit front doors (standard doors, disabled doors, FD30 and FD60).
",Capital Housing Revenue Acc
PO00029297,BATES WELLS & BRAITHWAITE LONDON LLP,5206,11/08/2014,"Property aspects of heritage trust transfer and land registry search fees
",Chief Executives
PO00029298,LOGICALIS UK LIMITED,24864.02,11/08/2014,"Greenwich Centre cabling works and 1st year line rental
", Capital Modernisation
PO00029299,MITRE CONSTRUCTION CO LIMITED,116600,11/08/2014,Lionel Road Community Hall -  carry out re-roofing works ,Planned Maintenance
PO00029301,PUMA POWER PROJECTS LIMITED,8352,11/08/2014,"generator set - exhaust system replacement. Unit 4 IO Centre, Woolwich Arsenal",Chief Executives
PO00029303,WAYNE CAMPBELL DESIGN LTD,43887,11/08/2014,"Create an educational film product, as per the agreed storyboard",Comm Safety and Environment
PO00029304,EDENRED (INCENTIVES & MOTIVATION) LTD,18000,11/08/2014,Vouchers 2014/15,Regeneration Enterprise and Sk
PO00029304,EDENRED (INCENTIVES & MOTIVATION) LTD,18000,11/08/2014,"Vouchers 2016/17
",Regeneration Enterprise and Sk
PO00029304,EDENRED (INCENTIVES & MOTIVATION) LTD,18000,11/08/2014,Vouchers 2015/16,Regeneration Enterprise and Sk
PO00029305,URS INFRASTRUCTURE & ENVIRONMENT UK LIMI,685111.75,11/08/2014,Eltham Cinema Development ,Capital Other General Fund
PO00029306,ERITH CONTRACTORS LTD,23460,11/08/2014,Asbestos Removal ,Capital Housing Revenue Acc
PO00029307,BETA DISTRIBUTION (SOUTH),5605.63,11/08/2014,For the distribution of the Royal Greenwich Time newspapers Issue 303,Chief Executives
PO00029308,BETA DISTRIBUTION (SOUTH),5605.63,11/08/2014,For the distribution of the Royal Greenwich Time newspapers Issue 304,Chief Executives
PO00029309,BETA DISTRIBUTION (SOUTH),5605.63,11/08/2014,For the distribution of the Royal Greenwich tTe newspapers Issue 305,Chief Executives
PO00029310,OFFICE DEPOT UK LIMITED,800.4,11/08/2014,HP Q5953A MAGENTA LASER CARTRIDGE,Regeneration Enterprise and Sk
PO00029310,OFFICE DEPOT UK LIMITED,767.45,11/08/2014,HP Q5952A YELLOW LASERJET CARTRIDGE,Regeneration Enterprise and Sk
PO00029310,OFFICE DEPOT UK LIMITED,767.45,11/08/2014,HP Q5951A CYAN LASERJET CARTRIDGE,Regeneration Enterprise and Sk
PO00029310,OFFICE DEPOT UK LIMITED,519.05,11/08/2014,HP Q5950A BLACK LASERJET CARTRIDGE,Regeneration Enterprise and Sk
PO00029310,OFFICE DEPOT UK LIMITED,654.95,11/08/2014,HP LASERJET 4600 MAGENTA TONER C9723A,Regeneration Enterprise and Sk
PO00029310,OFFICE DEPOT UK LIMITED,654.95,11/08/2014,HP LASERJET 4600 YELLOW TONER C9722A,Regeneration Enterprise and Sk
PO00029310,OFFICE DEPOT UK LIMITED,654.95,11/08/2014,HP LASERJET 4600 CYAN TONER C9721A,Regeneration Enterprise and Sk
PO00029310,OFFICE DEPOT UK LIMITED,505.45,11/08/2014,HPLASER 4600 BLACK TONER C9720A,Regeneration Enterprise and Sk
PO00029312,WCS ENTERPRISES LTD,20000,11/08/2014,"Extend contract to provide support and archiving development for Oracle HRMS from 1st June 2014 to 31 March 2015
",Chief Executives
PO00029313,WOLSELEY UK LTD (VARIOUS SUPPLIES),264884.21,11/08/2014, Consolidated Invoice for July 2014 Trading   ,Corporate Contracts
PO00029321,GRAHAM HOLMES ASTRASEAL LIMITED,1500000,12/08/2014,"Supply and fit front doors (standard doors, disabled doors, FD30 and FD60)
",Capital Housing Revenue Acc
PO00029335,ERITH CONTRACTORS LTD,23600,12/08/2014,Asbestos decontamination of 120m of duct and removal of galvanised water pipes.,Comm Safety and Environment
PO00029343,SERVICE BIRMINGHAM LIMITED,20050,13/08/2014,"Provision of MIS On-Line Data System for Adult Community Learning - Academic Year 2014/15.
",Regeneration Enterprise and Sk
PO00029347,AURORA  LIFTS LTD,5000,13/08/2014,"Boroughwide 
Attending breakdowns outside the terms of the Capital Contract
",Housing Services HRA
PO00029350,CANON (UK) LIMITED,12956.3,13/08/2014,"Copies from 01/04/14 to 30/06/14 OCE CPS800
Serial No: 280005230",Chief Executives
PO00029353,SELCHP,499999.8,13/08/2014,"Waste Disposal for July 14
",Comm Safety and Environment
PO00029354,GRANGEWOOD PLASTIC PACKAGING,7038,13/08/2014,"Refuse and Recycling Products 
",Comm Safety and Environment
PO00029355,SSI SCHAEFER LTD,14969.55,13/08/2014,"Refuse and Recycling Products 
",Comm Safety and Environment
PO00029363,APEX LIFTS,9800,13/08/2014,"To carry out Health & Safety works Boroughwide
 Emergency response to lifts on Capital Sites
",Housing Services HRA
PO00029396,ORACLE CORP UK LIMITED,8231.04,14/08/2014,"Yearly renewal of software licence and maintenance  for Oracle Spatial
",Regeneration Enterprise and Sk
PO00029446,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,3902.79,19/08/2014,"Insurance recharge for Mitre Passage 14.7.14 to 13.7.15
",Regeneration Enterprise and Sk
PO00029446,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,3902.8,19/08/2014,"Insurance recharge for Mitre Passage 14.7.14 to 13.7.15
",Regeneration Enterprise and Sk
PO00029447,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,21475.66,19/08/2014,"Quarterly Rent and service charge in advance from 29/09/2014 - 24/12/2014 
6 Mitre Passage 
Greenwich - Office& 11th Floor
",Regeneration Enterprise and Sk
PO00029447,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,21475.66,19/08/2014,"Quarterly Rent and service charge in advance from 29/09/2014 - 24/12/2014 
6 Mitre Passage 
Greenwich - Offices 10tth Floor
",Regeneration Enterprise and Sk
PO00029447,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,106336.05,19/08/2014,"Quarterly Rent and service charge in advance from 29/09/2014 - 24/12/2014 
6 Mitre Passage 
Greenwich - Offic& 11th Floor
",Regeneration Enterprise and Sk
PO00029447,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,106336.05,19/08/2014,"Quarterly Rent and service charge in advance from 29/09/2014 - 24/12/2014 
6 Mitre Passage 
Greenwich - Offices 10tth Floor
",Regeneration Enterprise and Sk
PO00029449,MAUDSLEY LEARNING CIC,28300,19/08/2014,"Positive Mental Health Training Programme 2014/15
",Childrens Services
PO00029450,CITY HEIGHTS(LONDON)LTD P WALKER A-F,87320,19/08/2014,"Casterbridge Road - Water Penetration - Remedial Work to Brickwork
",Housing Services
PO00029451,DUNCAN & TODD LTD,10500,19/08/2014,"Employee Eye Care Vouchers - for 2014/15 April - August 2014.
",Chief Executives
PO00029454,TRIBAL EDUCATION LIMITED,19800,19/08/2014,Reviewing Your Primary School 3-4/6/2014 & 2-3/7/2014 - 22 Delegates ,Childrens Services
PO00029454,TRIBAL EDUCATION LIMITED,24300,19/08/2014,Inspection Skills Training 27-28/3/2014 & 8-9/5/2014 - 27 Delegates,Childrens Services
PO00029455,CANON (UK) LIMITED,11348,19/08/2014,copies from 1.4.14 to 30.6.14 OCE CPS800 serial 280005230 ,Chief Executives
PO00029458,LAKEHOUSE CONTRACTS LTD,10037,19/08/2014,"The Erwood Centre, refurbishment project  as per requirements", Capital Modernisation
PO00029461,COMMUNITY LINKS TRADING LIMITED,5805,19/08/2014,"Childrens area package deal, lost childrens cover, 3 x lost childrens staff and RBG pop up tents and staffing for the great get together and armed forces event",Chief Executives
PO00029462,TOLLAND GLASS,8073.33,19/08/2014,"supply and fit 15 no upvc windows and 1 no upvc back door in Camrose Street, Abbey Wood, SE2 0HZ
",Capital Housing Revenue Acc
PO00029463,ERITH CONTRACTORS LTD,8420,19/08/2014,asbestos works,Capital Housing Revenue Acc
PO00029464,L M Q ROOFING CONTRACTORS,6275,19/08/2014,"Wingfield School, Moorhead Way, Ferrier Estate Carry out emergency roofing repairs to nursery and main school roofs.
As per quotation
",Planned Maintenance
PO00029466,BETA DISTRIBUTION (SOUTH),5607.6,19/08/2014,For the distribution of the Royal Greenwich Time newspapers Issue 309,Chief Executives
PO00029467,BETA DISTRIBUTION (SOUTH),5607.6,19/08/2014,For the distribution of the Royal Greenwich Time newspapers Issue 308,Chief Executives
PO00029468,BETA DISTRIBUTION (SOUTH),5607.6,19/08/2014,For the distribution of the Royal Greenwich Time newspapers Isue 306,Chief Executives
PO00029469,BETA DISTRIBUTION (SOUTH),5607.6,19/08/2014,For the distribution of the Royal Greenwich Time newspapers Issue 307,Chief Executives
PO00029470,ALLPAY NET LIMITED,730.71,19/08/2014,Payment of services under Contract,Housing Services HRA
PO00029470,ALLPAY NET LIMITED,10500.6,19/08/2014,Payment of services under Contract,Housing Services HRA
PO00029476,PORT OF LONDON AUTHORITY,11995.5,19/08/2014,"Victoria Deep Water Terminal hire of mooring equipment for Royal Greenwich Tall Ships Regatta
",Chief Executives
PO00029477,PORT OF LONDON AUTHORITY,8287.5,19/08/2014,"Woolwich Mooring for Royal Greenwich Tall Ships Regatta
",Chief Executives
PO00029478,PORT OF LONDON AUTHORITY,35605,19/08/2014,"Egypt Bay Pontoon at Woolwich Arsenal Pier for the Royal Greenwich Tall Ships Regatta
",Chief Executives
PO00029479,PORT OF LONDON AUTHORITY,27450,19/08/2014,"Enderby Mid Stream Screw Moorings for Royal Greenwich Tall Ship Regatta
",Chief Executives
PO00029480,PORT OF LONDON AUTHORITY,10355.5,19/08/2014,"Greenwich Pier Pontoons for Royal Greenwich Tall Ships Regatta

req dated 14.8.14",Chief Executives
PO00029517,HEART UN LIMITED,9000,20/08/2014,"Delivery of a Project to bring Public Health`s Procurement into line with RBG Strategic Procurement Process
",Adult and Older People
PO00029518,CAREWATCH GREENWICH,6075.5,20/08/2014,"To supply Support Workers from a domicilliary agency to provide re-enablement to service users in the community.
 Domicilliary (home) care services to Greenwich Citizens
",Adult and Older People
PO00029519,CAREWATCH GREENWICH,6119,20/08/2014,"To supply Support Workers from a domicilliary agency to provide re-enablement to service users in the community.
 Domicilliary (home) care services to Greenwich Citizens
",Adult and Older People
PO00029520,FIRST ABOUT PLUMBING & CARPENTRY LTD,16754,20/08/2014,Hornfair Park Supply & fit new shere stainless steel water feature and pond liner including all service connection as per quote,Capital Other General Fund
PO00029523,SEALTITE WINDOWS LTD,48083,20/08/2014,Ealdham Primary School -  to carry out replacement window and door works ,Planned Maintenance
PO00029602,BETA DISTRIBUTION (SOUTH),5607.6,22/08/2014,For the distribution of the Royal Greenwich Time newspapers Issue 310,Chief Executives
PO00029604,BRYEN & LANGLEY LIMITED,399349.5,22/08/2014,"Woolwich Town Hall - Please carry out improvements and alterations to the council chanber all as per tender documentation
",Capital Other General Fund
PO00029606,ERITH CONTRACTORS LTD,5950,22/08/2014,"Asbestos Removal 
",Capital Housing Revenue Acc
PO00029609,UNDERCOVER EVENTS LTD,20000,22/08/2014,"To supply equipment at a vartious points within the borough for the Tall Ships Festival
",Chief Executives
PO00029618,GEM ENVIRONMENTAL BUILDING SERVICES LTD,10000,22/08/2014,Replacement of hot water service pipework at Alderwood School,Planned Maintenance
PO00029620,NORTHGATE INFORMATION SOLUTIONS UK LTD,5844.72,22/08/2014,Works undertaken under Desktop Services support Contract,Housing Services
PO00029621,PGS SERVICES LIMITED,5000,22/08/2014,"Pest Control - Various Addresses
",Housing Services HRA
PO00029622,AJAX FLOORING COMPANY LTD,8995,22/08/2014,"Azile Everitt House - Floor Covering 
",Capital Housing Revenue Acc
PO00029623,CAREWATCH GREENWICH,6670,22/08/2014,"To supply Support Workers from a domicilliary agency to provide re-enablement to service users in the community.
 Domicilliary (home) care services to Greenwich Citizens
",Adult and Older People
PO00029624,CAREWATCH GREENWICH,6525,22/08/2014,"To supply Support Workers from a domicilliary agency to provide re-enablement to service users in the community.
 Domicilliary (home) care services to Greenwich Citizens
",Adult and Older People
PO00029625,D CATCHESIDES LTD,150000,22/08/2014,"Provide borough wide roofing repair services to occupied properties
",Housing Services
PO00029627,LONDON FIRE & EMERGENCY PLANNING AUTHORI,20000,22/08/2014,Attend emergency release of trapped passengers from RBG sites   ,Housing Services HRA
PO00029629,POST OFFICE LTD,20000,26/08/2014,Post office barcodes for the emergency support scheme,Chief Executives
PO00029630,PCC CIC PRIMARY CARE COMMISSIONING,43000,26/08/2014,"The Health & Social Care Act 2012 transfers responsibility for the developing and updating of Pharmaceutical Needs Assessments to health and wellbeing boards (HWBs). Under the Act, the Department of Health has powers to make regulations.
Primary Care Comissioning will be conducting this piece of work on behalf of RBG.
",Adult and Older People
PO00029631,ADFAM NATIONAL,21000,26/08/2014,"Greenwich carers service for drugs and alcohol
",Adult and Older People
PO00029632,FOUR SEASONS HEALTH CARE,24891.51,26/08/2014,"To pay provider for the provision of Dementia Friendly Environment.
",Capital Other General Fund
PO00029633,SANCTUARY CARE LTD,148450.8,26/08/2014,"To pay provider for the money received for Grant from DOH for Sensory Gardens
",Capital Other General Fund
PO00029640,APEX LIFTS,1200000,26/08/2014,Lift maintenance boroughwide. contract ,Housing Services HRA
PO00029641,NEWLYN CONTRACTORS LTD,4314858,26/08/2014,"To carry out development works for Round 5 garage sites. This will consist of demolition, ground levelling, site hoardings and construction of bungalows.
",Capital Housing Revenue Acc
PO00029642,NORTHGATE INFORMATION SOLUTIONS UK LTD,1232449.63,26/08/2014,Works undertaken under Desktop Services support Contract,Chief Executives
PO00029661,ALCHEMY FIREWORKS LTD,23095,26/08/2014,"Firework display for Tall Ships event  from 5-9 September 2014
",Chief Executives
PO00029662,GRIFFIN ELEVATORS LTD,25990,26/08/2014,"13-25 Milne House lift no. 203 - carry out refurbishment as per emergency works
",Housing Services HRA
PO00029663,SOUTH OF ENGLAND FOUNDATION,334575,26/08/2014,"Payment for Q2 for Greenwich youth service - Woolwich, Abbey Wood, plumstead, Thamesmead, Eltham, Greenwich, Charlton, Blackheath 292500.00
 payment for Q2 Greenwich disabled youth service 42075.00
",Childrens Services
PO00029664,NORTHGATE INFORMATION SOLUTIONS UK LTD,21818.25,26/08/2014,Works undertaken under Desktop Services support Contract,Chief Executives
PO00029665,ACCESS INTELLIGENCE MEDIA & COMMUNICATIO,6750,26/08/2014,"Year 1 subscription to cover 25.7.14 to 24.7.15 plus data migration fees.
",Chief Executives
PO00029666,DOVETAIL EQUIPMENTLIMITED,190000,26/08/2014,"Call off contract linked to council vehicle replacement programme - 
vehicle and equipment leasing for the financial year 2014/15 in accordance with the councils master lease agreement
",Chief Executives
PO00029667,WDR LIMITED,300,26/08/2014,"Royal Borough of Greenwich Training as per approved Spend & Save Schedule.
",Chief Executives
PO00029667,WDR LIMITED,912.5,26/08/2014,"Royal Borough of Greenwich Training as per approved Spend & Save Schedule.
",Chief Executives
PO00029667,WDR LIMITED,6693.25,26/08/2014,"Royal Borough of Greenwich Training as per approved Spend & Save Schedule.
",Chief Executives
PO00029682,PHARMABBG LLP,67475,27/08/2014,"Delivery of Pharmacy Cancer Project & Project management & performance monitoring fee
",Adult and Older People
PO00029686,SOUND BY DESIGN,56701.25,27/08/2014,"Hire of techincal equipment for various sites during the Greenwich Tall Ships event
",Chief Executives
PO00029687,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,12511.8,27/08/2014,"External quality assurance of blood testing kits used by GPs in Health Checks
",Adult and Older People
PO00029761,LIDOKA ESTATES LTD,40000,29/08/2014,"Rent due in advance for Boord Street/ Grenfell Street 29th September 2014 to 24th December 2014
",Regeneration Enterprise and Sk
PO00029773,IKEN BUSINESS LTD,18465.8,01/09/2014,"Iken case management annual licence fee 12 months to 30.4.15
",Chief Executives
PO00029774,GREENWICH TRADING CO LTD,30482,01/09/2014,"Contract with the Greenwich Foundation for the venue hire of Old Royal Naval College for the Royal Greenwich Tall Ships Regatta event due to take place between 5-9 Sept 2014.
",Chief Executives
PO00029779,HOME-START GREENWICH,29250,02/09/2014,"Family support 2014/15 payment for: Quarter 2 (July - Sept 2014), Quarter 3 (Oct -Dec 2014) and Quarter 4 (Jan 2014 to Mar 2015)
",Childrens Services
PO00029780,CWG (WOOD WHARF TWO) LIMITED,9181.58,02/09/2014,Royal Greenwich Tall Ships Festival 2014 staffing and associated costs,Chief Executives
PO00029795,CVHQ RA AND HQ WOOLWICH STATION,30,02/09/2014,"DIO Insurance
",Regeneration Enterprise and Sk
PO00029795,CVHQ RA AND HQ WOOLWICH STATION,5000,02/09/2014,Parking for Tall Ship Event 4th to 9th Sept on Woolwich Common - Hire Charge ,Regeneration Enterprise and Sk
PO00029796,CYCLEHOOP LTD,9499,02/09/2014,Temporary secure cycle parking and staffing for Tall Ships festival.,Regeneration Enterprise and Sk
PO00029818,IAN GREGORY LEACH,7600,03/09/2014,"Flu Campaign 2014/15 work on behalf of Public Health
",Adult and Older People
PO00029824,THAMES CLIPPERS,6040,03/09/2014,"Hire of RIB on the 4th sept 2014 to 8th Sept 2014  - Greenwich Tall Ships event
",Chief Executives
